,experiment_date,date_train,date_test,init_from,root_dir,model_name,size_byte,footprint,psnr,bpp,CR,mse,ssim,time,entropy,scheduler_name,scheduler,prune_techs,prune_rate,quant_techs,command_line,num_epochs,n_hf,n_hl,w,h,L1,L2,lr,size_byte_th,experiment_date_2,nbits,image_name
68,-,___2021.03.01-194850,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-194850,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.3572422,2.1016845703125,-,0.0018467,0.9117692,0.0079167,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,17217.0,-,8.0,cameramen
69,-,___2021.03.01-195704,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-195704,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.8718215,2.1016845703125,-,0.0032725,0.9000637,0.007967,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,17217.0,-,8.0,cameramen
70,-,___2021.03.01-200511,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-200511,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.8718215,2.1016845703125,-,0.0032725,0.9000637,0.0078676,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,17217.0,-,8.0,cameramen
71,-,___2021.03.01-201319,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-201319,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,30.8718215,2.1016845703125,-,0.0032725,0.9000637,0.0079775,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 7.5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,7.5e-05,17217.0,-,8.0,cameramen
72,-,___2021.03.01-202126,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-202126,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,38.4785829,2.1016845703125,-,0.0005681,0.9651474,0.0078807,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
73,-,___2021.03.01-203001,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-203001,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,38.4785829,2.1016845703125,-,0.0005681,0.9651474,0.0076797,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
74,-,___2021.03.01-203837,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-203837,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,38.4785829,2.1016845703125,-,0.0005681,0.9651474,0.0077651,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 2, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
75,-,___2021.03.01-204714,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-204714,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.7880345,2.1016845703125,-,0.0016726,0.9239658,0.0077174,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
76,-,___2021.03.01-205522,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-205522,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.7880345,2.1016845703125,-,0.0016726,0.9239658,0.0076315,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_SIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
77,-,___2021.03.01-210340,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-210340,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,33.7880345,2.1016845703125,-,0.0016726,0.9239658,0.0076544,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 5, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'ASYMMETRIC_UNSIGNED', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
78,-,___2021.03.01-211207,-,2020.12.15-173411,/media/franec94/Elements/Francesco/THESYS/FROM_DESKTOP/tmp_iside/tmp_qat/cameramen/cameramen_3/quant_train/___2021.03.01-211207,final_epoch_final_ckpt_epoch_500024.pth.tar,-,-,31.1447707,2.1016845703125,-,0.003074,0.8828177,0.007983,-,-,"{'policies': [{'ending_epoch': 500000, 'frequency': 10, 'quantizer': {'instance_name': 'linear_quantizer'}, 'starting_epoch': 475025}], 'quantizers': {'linear_quantizer': {'bits_activations': 32, 'bits_bias': 32, 'bits_weights': 8, 'class': 'QuantAwareTrainRangeLinearQuantizer', 'ema_decay': 0.999, 'mode': 'SYMMETRIC', 'overrides': {'net.0.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}, 'net.1.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.2.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.3.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.4.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.5.linear': {'bits_activations': None, 'bits_bias': None, 'bits_weights': 8}, 'net.6': {'bits_activations': None, 'bits_bias': None, 'bits_weights': None}}, 'per_channel_wts': False}}}",AGP,25.0,QuantAwareTrainRangeLinearQuantizer,siren_main_app.py --logging_root ../../../results/tmp/cameramen/quant_train --experiment_name quant_train --sidelength 256 --n_hf 64 --n_hl 5 --seed 0 --cuda --train --evaluate --num_epochs 500025 --lr 5e-05 --lambda_L_1 0.0 --lambda_L_2 0.0 --epochs_til_ckpt 5000 --resume-from ../../../ckpts/cameramen/ckpts_for_qat/init_from___2020.12.15-173411/_final_ckpt_epoch_474999.pth.tar --compress ../schedulers/scheduler.yaml --save_test_data_to_csv_path ../../../results/tmp/cameramen/csv/quant-aware-train/linear-quant/linear_quant_attempt_2020.12.15-173411.csv --verbose 0,500025,64,5,256,256,0.0,0.0,5e-05,17217.0,-,8.0,cameramen
